trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source
t34723,n114210,n70067,29791,car,schedule
t34724,n17511,n153786,29791,car,schedule
t34725,n17882,n98355,29791,car,schedule
t34726,n48504,n123755,29791,car,schedule
t34727,n87386,n51476,29791,car,schedule
t34728,n127846,n81689,29792,car,schedule
t34729,n17533,n111648,29792,car,schedule
t34730,n2788,n109176,29792,car,schedule
t34731,n568,n111318,29792,car,schedule
t34732,n92041,n24549,29792,car,schedule
t34733,n11861,n68771,29793,car,schedule
t34734,n121829,n144159,29793,car,schedule
t34735,n17388,n29446,29793,car,schedule
t34736,n21155,n102588,29793,car,schedule
t34737,n23454,n22906,29793,car,schedule
t34738,n3240,n112294,29793,car,schedule
t34739,n3273,n1916,29793,car,schedule
t34740,n77550,n59008,29793,car,schedule
t34741,n8060,n16719,29793,car,schedule
t34742,n9358,n30454,29793,car,schedule
t34743,n10757,n143613,29794,car,schedule
t34744,n108960,n51393,29794,car,schedule
t34745,n130658,n58849,29794,car,schedule
t34746,n1659,n83567,29794,car,schedule
t34747,n17897,n87661,29794,car,schedule
t34748,n29575,n51150,29794,car,schedule
t34749,n56689,n72417,29794,car,schedule
t34750,n10961,n80548,29795,car,schedule
t34751,n20459,n113499,29795,car,schedule
t34752,n40504,n58218,29795,car,schedule
t34753,n56249,n72133,29795,car,schedule
t34754,n73262,n80548,29795,car,schedule
t34755,n82806,n128170,29795,car,schedule
t34756,n11587,n26285,29796,car,schedule
t34757,n56348,n7078,29796,car,schedule
t34758,n56433,n53440,29796,car,schedule
t34759,n57334,n84096,29796,car,schedule
t34760,n7559,n146599,29796,car,schedule
t34761,n109650,n84591,29797,car,schedule
t34762,n135872,n138521,29797,car,schedule
t34763,n141969,n126947,29797,car,schedule
t34764,n20569,n73687,29797,car,schedule
t34765,n72796,n37057,29797,car,schedule
t34766,n8159,n92002,29797,car,schedule
t34767,n128211,n49333,29798,car,schedule
t34768,n137040,n28883,29798,car,schedule
t34769,n138657,n68914,29798,car,schedule
t34770,n20319,n32120,29798,car,schedule
t34771,n29376,n136559,29798,car,schedule
t34772,n29590,n139826,29798,car,schedule
t34773,n39212,n36773,29798,car,schedule
t34774,n87542,n18069,29798,car,schedule
t34775,n1030,n50816,29799,car,schedule
t34776,n11908,n51399,29799,car,schedule
t34777,n2319,n119061,29799,car,schedule
t34778,n24234,n81043,29799,car,schedule
t34779,n59209,n49196,29799,car,schedule
t34780,n66866,n5148,29799,car,schedule
t34781,n90660,n56664,29799,car,schedule
t34782,n95066,n32681,29799,car,schedule
t34783,n131188,n45362,29800,car,schedule
t34784,n23734,n96164,29800,car,schedule
t34785,n23751,n50838,29800,car,schedule
t34786,n29591,n88985,29800,car,schedule
t34787,n4639,n42300,29800,transit,schedule
t34788,n5018,n19809,29800,car,schedule
t34789,n5601,n80548,29800,car,schedule
t34790,n82500,n108848,29800,car,schedule
t34791,n996,n123188,29800,car,schedule
t34792,n109367,n11643,29801,car,schedule
t34793,n23583,n108974,29801,car,schedule
t34794,n41620,n79868,29801,car,schedule
t34795,n44360,n61529,29801,car,schedule
t34796,n51177,n47669,29801,car,schedule
t34797,n87558,n70068,29801,car,schedule
t34798,n123928,n87966,29802,car,schedule
t34799,n129783,n2959,29802,car,schedule
t34800,n135876,n18014,29802,car,schedule
t34801,n24505,n56952,29802,car,schedule
t34802,n3210,n127290,29802,car,schedule
t34803,n3972,n80548,29802,car,schedule
t34804,n45308,n123762,29802,car,schedule
t34805,n47830,n145563,29802,car,schedule
t34806,n5997,n108789,29802,car,schedule
t34807,n10989,n121231,29803,car,schedule
t34808,n134179,n77998,29803,car,schedule
t34809,n154953,n117642,29803,car,schedule
t34810,n47222,n120665,29803,car,schedule
t34811,n75481,n125986,29803,car,schedule
t34812,n13838,n69642,29804,car,schedule
t34813,n55196,n42998,29804,car,schedule
t34814,n58633,n48011,29804,car,schedule
t34815,n6513,n95496,29804,car,schedule
t34816,n65947,n25525,29804,car,schedule
t34817,n66529,n25525,29804,car,schedule
t34818,n67717,n128095,29804,car,schedule
t34819,n75615,n89876,29804,car,schedule
t34820,n9268,n4042,29804,car,schedule
t34821,n1006,n12269,29805,car,schedule
t34822,n112102,n84603,29805,car,schedule
t34823,n120399,n37615,29805,car,schedule
t34824,n20449,n14018,29805,car,schedule
t34825,n20913,n135308,29805,car,schedule
t34826,n33017,n130839,29805,car,schedule
t34827,n39691,n136480,29805,car,schedule
t34828,n4698,n143122,29805,car,schedule
t34829,n51602,n117900,29805,car,schedule
t34830,n56905,n10518,29805,car,schedule
t34831,n58705,n7107,29805,car,schedule
t34832,n110110,n122608,29806,car,schedule
t34833,n114301,n109057,29806,car,schedule
t34834,n127214,n21643,29806,car,schedule
t34835,n130883,n61845,29806,car,schedule
t34836,n28405,n124889,29806,car,schedule
t34837,n66237,n62674,29806,car,schedule
t34838,n71127,n49744,29806,car,schedule
t34839,n82439,n91360,29806,car,schedule
t34840,n82733,n38203,29806,car,schedule
t34841,n108569,n83110,29807,car,schedule
t34842,n118297,n74506,29807,car,schedule
t34843,n135877,n10586,29807,car,schedule
t34844,n144580,n46619,29807,car,schedule
t34845,n23210,n125110,29807,car,schedule
t34846,n2920,n20514,29807,car,schedule
t34847,n5478,n74430,29807,car,schedule
t34848,n13690,n77612,29808,car,schedule
t34849,n18353,n46196,29808,car,schedule
t34850,n23680,n127094,29808,car,schedule
t34851,n23992,n66446,29808,car,schedule
t34852,n2473,n86011,29808,car,schedule
t34853,n3265,n26144,29808,car,schedule
t34854,n47072,n117793,29808,car,schedule
t34855,n49022,n47022,29808,car,schedule
t34856,n20346,n42300,29809,car,schedule
t34857,n24808,n84077,29809,car,schedule
t34858,n5372,n82803,29809,car,schedule
t34859,n678,n129472,29809,car,schedule
t34860,n69208,n81536,29809,car,schedule
t34861,n74329,n48125,29809,car,schedule
t34862,n20271,n53059,29810,car,schedule
t34863,n53804,n81951,29810,car,schedule
t34864,n81291,n135919,29810,car,schedule
t34865,n11133,n42998,29811,car,schedule
t34866,n11617,n7280,29811,car,schedule
t34867,n137424,n119947,29811,car,schedule
t34868,n140219,n81959,29811,car,schedule
t34869,n143822,n98177,29811,car,schedule
t34870,n23699,n39017,29811,car,schedule
t34871,n3488,n113272,29811,car,schedule
t34872,n4746,n46431,29811,car,schedule
t34873,n71127,n85426,29811,car,schedule
t34874,n77822,n72133,29811,car,schedule
t34875,n10250,n79181,29812,car,schedule
t34876,n153102,n76450,29812,car,schedule
t34877,n41333,n32120,29812,car,schedule
t34878,n114451,n101471,29813,car,schedule
t34879,n117884,n15342,29813,car,schedule
t34880,n118176,n86919,29813,car,schedule
t34881,n14318,n57995,29813,car,schedule
t34882,n143465,n66876,29813,car,schedule
t34883,n16106,n37507,29813,car,schedule
t34884,n3437,n63391,29813,car,schedule
t34885,n75229,n57274,29813,car,schedule
t34886,n76755,n120665,29813,car,schedule
t34887,n84266,n39813,29813,car,schedule
t34888,n10179,n59678,29814,car,schedule
t34889,n108630,n102632,29814,car,schedule
t34890,n123251,n103057,29814,car,schedule
t34891,n13334,n135893,29814,car,schedule
t34892,n23953,n124295,29814,car,schedule
t34893,n28920,n49498,29814,car,schedule
t34894,n31321,n58728,29814,car,schedule
t34895,n5020,n34630,29814,car,schedule
t34896,n64992,n116672,29814,car,schedule
t34897,n9004,n48711,29814,car,schedule
t34898,n13841,n49333,29815,car,schedule
t34899,n23679,n81949,29815,car,schedule
t34900,n48483,n81242,29815,car,schedule
t34901,n48767,n58838,29815,transit,schedule
t34902,n92407,n35880,29815,transit,schedule
t34903,n13069,n10552,29816,car,schedule
t34904,n13075,n8648,29816,car,schedule
t34905,n136592,n103363,29816,car,schedule
t34906,n66935,n45057,29816,car,schedule
t34907,n77349,n89007,29816,car,schedule
t34908,n83983,n148641,29816,car,schedule
t34909,n84434,n57465,29816,car,schedule
t34910,n84722,n17259,29816,car,schedule
t34911,n114451,n107319,29817,car,schedule
t34912,n115211,n65104,29817,car,schedule
t34913,n119214,n74290,29817,car,schedule
t34914,n20536,n16719,29817,car,schedule
t34915,n56689,n65430,29817,car,schedule
t34916,n9161,n10062,29817,car,schedule
t34917,n101721,n81951,29818,car,schedule
t34918,n10988,n66709,29818,car,schedule
t34919,n119140,n119142,29818,car,schedule
t34920,n13004,n46607,29818,car,schedule
t34921,n33383,n4167,29818,car,schedule
t34922,n59319,n41287,29818,car,schedule
t34923,n750,n77491,29818,car,schedule
t34924,n82500,n57119,29818,car,schedule
t34925,n9057,n21143,29818,car,schedule
t34926,n118344,n116356,29819,car,schedule
t34927,n127800,n116683,29819,car,schedule
t34928,n26646,n4079,29819,car,schedule
t34929,n28597,n134657,29819,bike,schedule
t34930,n4754,n14306,29819,car,schedule
t34931,n51818,n52318,29819,car,schedule
t34932,n87130,n67955,29819,car,schedule
t34933,n8815,n109210,29819,car,schedule
t34934,n9796,n125924,29819,car,schedule
t34935,n100155,n58728,29820,car,schedule
t34936,n108411,n59397,29820,car,schedule
t34937,n11893,n99489,29820,car,schedule
t34938,n12818,n48527,29820,car,schedule
t34939,n131614,n100054,29820,car,schedule
t34940,n23365,n59945,29820,car,schedule
t34941,n35377,n61,29820,car,schedule
t34942,n62699,n56537,29820,car,schedule
t34943,n87453,n82734,29820,car,schedule
t34944,n9035,n77370,29820,car,schedule
t34945,n135876,n136813,29821,car,schedule
t34946,n22891,n72543,29821,car,schedule
t34947,n553,n36376,29821,car,schedule
t34948,n5604,n58865,29821,car,schedule
t34949,n59800,n58384,29821,car,schedule
t34950,n777,n94463,29821,car,schedule
t34951,n84708,n54785,29821,car,schedule
t34952,n4065,n84348,29822,car,schedule
t34953,n57008,n130976,29822,car,schedule
t34954,n6463,n89568,29822,car,schedule
t34955,n7606,n119061,29822,car,schedule
t34956,n81241,n138197,29822,car,schedule
t34957,n8206,n117103,29822,car,schedule
t34958,n84940,n40017,29822,car,schedule
t34959,n9917,n135964,29822,car,schedule
t34960,n102972,n92339,29823,car,schedule
t34961,n108411,n9962,29823,car,schedule
t34962,n10909,n25525,29823,car,schedule
t34963,n131660,n68784,29823,car,schedule
t34964,n13236,n109057,29823,car,schedule
t34965,n13853,n17243,29823,car,schedule
t34966,n20006,n115220,29823,car,schedule
t34967,n20838,n149079,29823,car,schedule
t34968,n30491,n61529,29823,car,schedule
t34969,n5288,n83863,29823,car,schedule
t34970,n71303,n61468,29823,car,schedule
t34971,n83375,n32442,29823,car,schedule
t34972,n20239,n108789,29824,car,schedule
t34973,n45142,n48322,29824,car,schedule
t34974,n55579,n8646,29824,car,schedule
t34975,n16264,n102875,29825,car,schedule
t34976,n20319,n73552,29825,car,schedule
t34977,n28765,n47740,29825,car,schedule
t34978,n60887,n56835,29825,car,schedule
t34979,n70227,n39592,29825,car,schedule
t34980,n7764,n33016,29825,car,schedule
t34981,n9031,n79767,29825,car,schedule
t34982,n30642,n83839,29826,car,schedule
t34983,n43954,n53084,29826,car,schedule
t34984,n63720,n65171,29826,car,schedule
t34985,n81689,n128322,29826,car,schedule
t34986,n82508,n77261,29826,car,schedule
t34987,n99207,n129035,29826,transit,schedule
t34988,n12090,n71668,29827,car,schedule
t34989,n142464,n140294,29827,car,schedule
t34990,n153249,n60000,29827,car,schedule
t34991,n23363,n123664,29827,car,schedule
t34992,n72296,n139865,29827,car,schedule
t34993,n7591,n121046,29827,car,schedule
t34994,n77267,n9533,29827,car,schedule
t34995,n130312,n50881,29828,car,schedule
t34996,n17004,n48301,29828,car,schedule
t34997,n17977,n19451,29828,car,schedule
t34998,n20392,n102429,29828,car,schedule
t34999,n58705,n119428,29828,car,schedule
t35000,n72505,n15342,29828,car,schedule
t35001,n1030,n97451,29829,car,schedule
t35002,n134204,n73418,29829,car,schedule
t35003,n18383,n61686,29829,car,schedule
t35004,n18555,n84151,29829,car,schedule
t35005,n2395,n60757,29829,car,schedule
t35006,n7425,n152720,29829,car,schedule
t35007,n75234,n38203,29829,car,schedule
t35008,n87443,n55560,29829,car,schedule
t35009,n908,n68905,29829,car,schedule
t35010,n101639,n150106,29830,car,schedule
t35011,n115513,n94501,29830,car,schedule
t35012,n32693,n123160,29830,car,schedule
t35013,n5018,n48291,29830,car,schedule
t35014,n63116,n81386,29830,car,schedule
t35015,n75764,n153786,29830,car,schedule
t35016,n85472,n59801,29830,car,schedule
t35017,n91634,n17961,29830,car,schedule
t35018,n9747,n66380,29830,car,schedule
t35019,n10957,n69969,29831,car,schedule
t35020,n16264,n128076,29831,car,schedule
t35021,n16678,n44497,29831,car,schedule
t35022,n16678,n6413,29831,car,schedule
t35023,n44389,n32120,29831,car,schedule
t35024,n60339,n50728,29831,car,schedule
t35025,n84940,n62671,29831,car,schedule
t35026,n90417,n140566,29831,car,schedule
t35027,n1030,n58171,29832,car,schedule
t35028,n118608,n4039,29832,car,schedule
t35029,n154981,n49199,29832,car,schedule
t35030,n17881,n61354,29832,car,schedule
t35031,n2511,n128010,29832,car,schedule
t35032,n47161,n17876,29832,car,schedule
t35033,n8584,n91367,29832,car,schedule
t35034,n123571,n90653,29833,car,schedule
t35035,n20089,n102420,29833,car,schedule
t35036,n22017,n36886,29833,car,schedule
t35037,n43701,n86334,29833,car,schedule
t35038,n65986,n13292,29833,car,schedule
t35039,n96074,n32120,29833,car,schedule
t35040,n139317,n32681,29834,car,schedule
t35041,n28437,n108789,29834,car,schedule
t35042,n57866,n76887,29834,car,schedule
t35043,n83201,n46607,29834,car,schedule
t35044,n119374,n36890,29835,car,schedule
t35045,n12871,n80453,29835,car,schedule
t35046,n14076,n53488,29835,car,schedule
t35047,n23350,n148344,29835,car,schedule
t35048,n25441,n38633,29835,car,schedule
t35049,n4067,n98036,29835,car,schedule
t35050,n47161,n17841,29835,car,schedule
t35051,n51162,n19314,29835,car,schedule
t35052,n69967,n137145,29835,transit,schedule
t35053,n81059,n1330,29835,car,schedule
t35054,n82789,n57154,29835,car,schedule
t35055,n86231,n126604,29835,car,schedule
t35056,n111849,n111855,29836,car,schedule
t35057,n11406,n66937,29836,car,schedule
t35058,n120380,n146508,29836,car,schedule
t35059,n141480,n98252,29836,car,schedule
t35060,n154100,n84405,29836,car,schedule
t35061,n20081,n136484,29836,car,schedule
t35062,n63312,n35922,29836,car,schedule
t35063,n7180,n75077,29836,car,schedule
t35064,n20089,n59875,29837,car,schedule
t35065,n20106,n81747,29837,car,schedule
t35066,n21176,n120665,29837,car,schedule
t35067,n21224,n17876,29837,car,schedule
t35068,n23385,n53569,29837,car,schedule
t35069,n29964,n87431,29837,car,schedule
t35070,n4619,n130066,29837,car,schedule
t35071,n4624,n48319,29837,car,schedule
t35072,n8662,n154709,29837,car,schedule
t35073,n9015,n54858,29837,car,schedule
t35074,n100462,n14683,29838,car,schedule
t35075,n145934,n29690,29838,car,schedule
t35076,n20906,n50538,29838,car,schedule
t35077,n3971,n1355,29838,car,schedule
t35078,n59101,n30187,29838,car,schedule
t35079,n7557,n26608,29838,car,schedule
t35080,n105810,n78707,29839,car,schedule
t35081,n1136,n81972,29839,car,schedule
t35082,n135112,n10586,29839,car,schedule
t35083,n146579,n134728,29839,car,schedule
t35084,n22374,n49193,29839,car,schedule
t35085,n29564,n45418,29839,car,schedule
t35086,n3487,n109057,29839,car,schedule
t35087,n38638,n18042,29839,car,schedule
t35088,n41904,n94214,29839,car,schedule
t35089,n68419,n65249,29839,car,schedule
t35090,n9514,n57900,29839,car,schedule
t35091,n11587,n24807,29840,car,schedule
t35092,n121485,n77660,29840,car,schedule
t35093,n150364,n10820,29840,car,schedule
t35094,n451,n68568,29840,car,schedule
t35095,n90638,n47855,29840,car,schedule
t35096,n100758,n50597,29841,car,schedule
t35097,n110524,n44133,29841,car,schedule
t35098,n77696,n62776,29841,car,schedule
t35099,n979,n69608,29841,car,schedule
t35100,n11947,n109057,29842,car,schedule
t35101,n20287,n109058,29842,car,schedule
t35102,n28903,n84384,29842,car,schedule
t35103,n3871,n57745,29842,car,schedule
t35104,n5351,n130750,29842,car,schedule
t35105,n6168,n20103,29842,car,schedule
t35106,n68417,n17976,29842,car,schedule
t35107,n114286,n69629,29843,car,schedule
t35108,n135530,n133657,29843,car,schedule
t35109,n137676,n102420,29843,car,schedule
t35110,n22285,n58084,29843,car,schedule
t35111,n22566,n46732,29843,car,schedule
t35112,n50490,n33525,29843,car,schedule
t35113,n5555,n53569,29843,car,schedule
t35114,n57937,n108168,29843,car,schedule
t35115,n65198,n94463,29843,car,schedule
t35116,n87386,n51476,29843,car,schedule
t35117,n99716,n41339,29843,car,schedule
t35118,n11236,n104252,29844,car,schedule
t35119,n121912,n18065,29844,car,schedule
t35120,n41385,n32340,29844,car,schedule
t35121,n59279,n68771,29844,car,schedule
t35122,n8060,n26737,29844,car,schedule
t35123,n92392,n32525,29844,car,schedule
t35124,n108875,n52194,29845,car,schedule
t35125,n149140,n133656,29845,car,schedule
t35126,n20317,n111447,29845,car,schedule
t35127,n20766,n36773,29845,car,schedule
t35128,n6202,n44887,29845,car,schedule
t35129,n78406,n9267,29845,car,schedule
t35130,n117255,n52996,29846,car,schedule
t35131,n147852,n87327,29846,car,schedule
t35132,n20103,n64649,29846,car,schedule
t35133,n22650,n108789,29846,car,schedule
t35134,n24421,n51695,29846,car,schedule
t35135,n108411,n17086,29847,car,schedule
t35136,n112102,n25117,29847,car,schedule
t35137,n11413,n114343,29847,car,schedule
t35138,n117470,n50538,29847,car,schedule
t35139,n14042,n80548,29847,car,schedule
t35140,n19992,n130925,29847,bike,schedule
t35141,n46125,n77661,29847,car,schedule
t35142,n54078,n118286,29847,car,schedule
t35143,n5861,n54522,29847,car,schedule
t35144,n7764,n39592,29847,car,schedule
t35145,n7930,n117448,29847,car,schedule
t35146,n11452,n88900,29848,car,schedule
t35147,n131614,n131960,29848,car,schedule
t35148,n62300,n53569,29848,car,schedule
